ID	TITLE	SMARTPHONE 
10469428	Mala Art Deco Com Rodinhas Em Vinil - 53x35 Cm	NÃO
10469994	Capa Personalizada Exclusiva Lg G4 H815p - Pe81	SIM
10471093	Shampoo Ojonoil Sem Sal 300ml - Revitah Vita Seiva	NÃO
10471192	Estêncil Para Pintura Simples 10x10 Joaninha - Opa1042 - Opa	NÃO
10471631	Lowell Bioplastia Capilar Shampoo Reconstrutor 240ml	NÃO
10471644	Capa Preta Para Sony Xperia Z4	SIM
10471702	Capa Preta Para Sony Xperia Z3	SIM
10471711	Probelle Shampoo Force Relax - 1000ml	NÃO
10471786	Preta Gil Esmalte Cremoso Cinza Luxo 9ml	NÃO
10471849	Coifa Consul Parede Facilite Piramidal Aço Inox 60cm 110V CA060BRANA	NÃO
10471854	Coifa Consul Parede Facilite Piramidal Aço Inox 60cm 220V	NÃO
10472641	Mesa Escolar Infantil 92361000 Tramontina	NÃO
10474045	Suporte Veicular Volante Celular Carro Gps Smartphone Iphone   Preto/Vermelho  Preto/Vermelho  Preto/Vermelho  Preto/Vermelho  Único  Único  Único  Único	SIM
10474951	Orofluido Shampoo - 1000ml	NÃO
10475511	Pó Compacto Revlon Colorstay	NÃO
10475637	Bcaa Powder (300g) - Body Action	NÃO
10476412	Tamborete Do Bob Zoom	NÃO
10476834	Cintadora De Cédulas Bp 1510 (Para Fita De 3 Cm)	NÃO
10477457	Corretivo Soft Claríssimo 00 - Dailus	NÃO
10477472	Schwarkopf 3d Men Shampoo Anti-Oleosidade -  250ml	NÃO
10477826	Base Soft Dailus - Bege Claro	NÃO
10478217	Dailus Base Líquida Soft Efeito Matte 30g	NÃO
10478219	Dailus Color - Base Liquida Soft 30g	NÃO
10479907	Capa Personalizada Exclusiva Nokia Lumia 830 N830 - Fl14	NÃO
10480045	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - At22	SIM
10480067	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Cd18	SIM
10480164	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Ep20	SIM
10480193	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Vt16	SIM
10480244	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Tx56	SIM
10480256	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Lv21	SIM
10480260	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Mu01	SIM
10480262	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Mu11	SIM
10480272	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Pe28	SIM
10480286	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Tx55	SIM
10480342	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Fl14	SIM
10480402	Capa Personalizada Exclusiva Samsung Galaxy Note 4 N910c - Tx08	SIM
10481255	Controlador Trackformer Xw-pd1 Sintetizador, Sequenciador, Sampler E Efeitos - Casio	NÃO
10482026	Capa De Silicone Fumê Para Motorola Moto E 2° Geração	SIM
10482286	Dominó Animais Domésticos - Ciabrink	NÃO
10482309	Dominó Tradicional - Ciabrink	NÃO
10482316	Cubo de Atividades - Ciabrink	NÃO
10482324	Jogo de Dominó Horas Caixa em Madeira	NÃO
10482333	Alfabeto Recortado - Ciabrink	NÃO
10482339	Alinhavos - Ciabrink	NÃO
10482375	Alfabeto Ilustrado - Ciabrink	NÃO
10482393	Fonte De Alimentação 12v 1000ma 100/240v Rohs 9124	NÃO
10482419	Palavras Cruzadas Pedagógicas - Ciabrink	NÃO
10482422	Teatro De Fantochestecidociabrink	NÃO
10482432	Cantinho da Leitura - Ciabrink	NÃO
10482436	Prateleira Infantil - Ciabrink	NÃO
10482438	Jogo Da Memória - Masculino E Feminino - Ciabrink	NÃO
10482443	Jogo Da Memória - Alfabetização - Ciabrink	NÃO
10482450	Material Dourado - Ciabrink	NÃO
10482458	Numerais com Pinos - Madeira - 55 peças	NÃO
10482473	Alinhavos Fundo do Mar 3D - Ciabrink	NÃO
10482475	Vagões Espilháveis - Madeira - Ciabrink	NÃO
10482490	Fantoche Reciclagem 4 Peças Em Feltro Aprendizado 1479 Ciabrink	NÃO
10482501	Kit Trânsito - Ciabrink	NÃO
10482511	Numerais e Quantidades - Ciabrink	NÃO
10482515	Ábaco Aberto - Sêquencia de Unidades - Ciabrink	NÃO
10482573	Conversor Rca/Filtro/Saida Remota St6100 Stetsom	NÃO
10482895	Smoby-Carrinho De Puxar Gulliver 5031	NÃO
10482923	Eletroventilador Para Palio, Siena, Strada E Uno Fire - Drift - Dk60205	NÃO
10483706	Violão Elétrico Michael Folk Vm925dtss Aço - Sunburst Fosco	NÃO
10483745	Violão Elétrico Michael Folk Vm925dtst Aço - Natural Satin	NÃO
10483926	Capa De Silicone Fumê Para Lg G3 Stylus	SIM
10483928	Capa De Silicone Fumê Para Samsung Galaxy J5	SIM
10484035	Capa De Silicone Fumê Para Nokia Lumia 730	NÃO
10484043	Capa De Silicone Fumê Para Lg L Prime	SIM
10485704	Ábaco Fechado Madeira	NÃO
10485814	Capa De Silicone Fumê Para Motorola Moto G	SIM
10486096	Capa De Silicone Fumê Para Motorola Moto G 2014 2° Geração	SIM
10486111	Capa De Silicone Fumê Para Nokia Microsoft Lumia N640 Xl	NÃO
10486112	Estêncil Para Pintura Simples 15x20 Estamparia Abstrata - Opa1212 - Opa	NÃO
10486749	Banqueta Alta 2 Cores Opzione - Maxima	NÃO
10488575	Colágeno Clinical Skin (300g) - Body Action	NÃO
10488593	Disco Flash DTC 2767	NÃO
10489270	Refil De Toner Para Samsung Magenta Universal 1kg	NÃO
10489294	Kit 4 Toners Para Brother Tn 221 Cmyk Compatível	NÃO
10489339	Toner Samsung Clp 325 | Clx3185fw | Y407s Yellow Compatível	NÃO
10489492	Fantoche - Animais Selvagens - Girafa - Papo de Pano	NÃO
10489507	Fantoche - Animais Selvagens - Pinguim - Papo de Pano	NÃO
10489822	Detetive Kit De Impressões Digitaisd	NÃO
10490282	Estêncil Para Pintura Simples 10x30 Bailarina - Opa699 - Opa	NÃO
10490294	Adaptador Visual Sound L6 Converter Cl6	NÃO
10490453	Cama Exclusive com Auxiliar e Grade de Proteção - Laqueado Branco - Madeira Maciça - CasaTema	NÃO
10490862	Encordoamento Violão Elixir 011-052 Custom Light Phosphor Bronze (5338)	NÃO
10491210	Suporte Triplo P/ Guitarra Hercules Gs432b C/ Regulagem De Altura (2787)	NÃO
10491315	Encordoamento Violão Nylon Nig N470 Alta Tensão Com Bolinha	NÃO
10491319	Encordoamento Baixo 6 Cordas Nig N760 .045.130 Escala Longa	NÃO
10493017	Schwarzkopf Professional 3D Men Root Activator - Shampoo 250ml	NÃO
10496932	Botão Adesivo Coração Iphone-Ipad	NÃO
10497163	Colchão de Casal Ortobom D28 Light Branco 14x128x188	NÃO
10497580	Capa De Tpu Para Lg L7 Ii Optimus P710 P714  Pelicula Grafite	SIM
10497608	Shampoo BC Bonacure Scalp Deep Cleansing Schwarzkopf 200ml	NÃO
10497615	Kerastase Resistance Force Architecte Shampoo 250 Ml	NÃO
10497620	Capa De Tpu Para Lg G2 Mini D618 D620 D620r + Película Anti Shock Grafite	SIM
10497781	Felps Xintense Máscara Nutritiva 250g	NÃO
10497802	Capa De Tpu Para Lg Dual Tv L40 D175 D165  Película Grafite	SIM
10497803	Capa De Tpu Para Lg Optimus Ii L5 E455  Pelicula Branca	SIM
10497807	Cabo De Dados Colorido Micro Usb Samsung Lg Nokia Motorola V8 Preto	SIM
10498631	Balança E Cesta De Compras - Calesita	NÃO
10498776	Boliche De Madeiranew Art	NÃO
10499124	Berço mini cama Nanda Carolina Baby	NÃO
10499130	Colchão Casal King Verticoil Smart Preto Sistema c/ Antifungo e Antialérgico - (193x203x23 cm)	NÃO
10500012	Capa Tpu Xiaomi Redmi 2 - Grafite	SIM
10500312	Capa Tpu Lg G Pad 8.3 Polegadas V500 - Transparente	SIM
10500622	Capa Personalizada Exclusiva Sony Xperia M2 Aqua D2403 D2406 - At75	SIM
10500731	Capa Personalizada Exclusiva Sony Xperia M2 Aqua D2403 D2406 - Cd27	SIM
10500795	Refil De Toner Para Brother  Tn 560 | Hl 5040 1kg	NÃO
10500802	Refil De Toner Para Brother  Tn 460 | Hl 1230 | 1440 | Mfc 9800 1kg	NÃO
10501070	Toalha C/ Capuz Bichinhos Bordados Ursinho Azul - Papi	NÃO
10501256	Refil Toner Para Brother Tn 750 | Dcp 8110dn Aton 1kg	NÃO
10501485	Calça Segunda Pele X-Thermo DS Lady - Solo - PRETA - PP	NÃO
10502530	Carregador Universal Para Notebook 100w - Multilas	NÃO
10502750	Capa Personalizada Exclusiva Sony Xperia T3 D5102 D5103 D5106 - Hg01	SIM
10502782	Carregador Universal Para Notebook 90w - Multilase	NÃO
10502867	Splitter Hdmi 1.3 1 Entrada X 4 Saídas Preto Pix	NÃO
10503182	Switch Intelbras Sg800c 8 Portas 10/100/1000 Mbps Gigabit - 4005064	NÃO
10503773	Cabo Usb 10 Saídas	NÃO
10504239	Capa Nokia Lumia 800 - TPU Transparente	NÃO
10504283	Capa Iphone 4/4s - Tpu Extreme Vermelho	SIM
10505254	Toca Do Pirata Com 100 Bolinhas Braskit 620-7 050090	NÃO
10505301	Placa De Video Msi Geforce Gtx 960 4gb Ddr5 128bits Gtx 960 4gd5t Oc	NÃO
10505404	Lentes Celular 4 Em 1 Telescopica Zoom 10x Universal Fisheye	SIM
10508089	Capa Personalizada Exclusiva Sony Xperia Z Ultra Xl39h C6802 C6806 - Pe69	SIM
10508236	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - Vt12	SIM
10508284	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - Hg01	SIM
10508322	Capa Personalizada Exclusiva Sony Xperia Z Ultra Xl39h C6802 C6806 - Vt12	SIM
10508331	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - At06	SIM
10508352	Capa Personalizada Exclusiva Sony Xperia Z3 Compact Mini D5803 D5833 - At49	SIM
10508432	Capa Personalizada Exclusiva Sony Xperia Z Ultra Xl39h C6802 C6806 - Pe92	SIM
10509685	Fonte Carregador para Lenovo IdeaPad Y560 Y560d Y560p Y570 Y570p Series - 19V 65W	NÃO
10510622	Toalha C/ Capuz Bichinhos Bordados Coelhinha Rosa - Papi	NÃO
10510628	Película De Vidro Para Samsung Galaxy Gran Prime	SIM
10511067	Capa Samsung Galaxy S3 Mini TPU Preto	SIM
10511083	Capa Transparente Para Samsung Galaxy E5	SIM
10511096	Capa Samsung Galaxy S4 Tpu Transparente	SIM
10511106	Capa Samsung Galaxy Gran Duos Tpu Preto	SIM
10511118	Capa Plastica Bracadeira - Prova Dagua	NÃO
10511381	Capa De Silicone Fumê Para Lg F60 - Underbody	SIM
10511493	Batom Vult	NÃO
10511494	Vult Batom 3,5g	NÃO
10511667	Batom Líquido Vult Matte 05	NÃO
10511671	Batom Líquido Vult Matte 06	NÃO
10511688	Batom Vult 05	NÃO
10511906	Batom Vult cor 31	NÃO
10511912	Batom Vult Nº55	NÃO
10511920	Batom Vult Nº66	NÃO
10512043	Batom Vult Nº41	NÃO
10512542	Condicionador Infantil Lorys Green Shake 500ml	NÃO
10512598	Condicionador Infantil Lorys Baby Calêndula 500ml	NÃO
10512606	Condicionador Infantil Lorys Blue Shake 500ml	NÃO
10512610	Condicionador Infantil Lorys Purple Shake 500ml	NÃO
10512684	Condicionador Infantil  Acqua Kids  Erva Doce 250ml	NÃO
10512846	Condicionador Tresemmé Hidratação Profunda 400ml	NÃO
10514450	Kit 2 Trucks Especiais Alumínio para Skate Bel Fix Sports mod 4037 - Belfix	NÃO
10514532	Capa Personalizada Exclusiva Xiaomi Redmi 2 - Ep10	SIM
10514897	Capa Silicone Transparente Para Samsung Galaxy E7	SIM
10515031	Capa Samsung Galaxy S4 Mini Preto	SIM
10515062	Capa para Vade Mecum, Livros e Bíblias Marca Fácil P - Vermelha	NÃO
10515543	Capa Transparente Para Samsung Galaxy Gran Prime	SIM
10515587	Colchão Casal Padrão Verticoil Smart Preto Sistema C/ Antifungo E Antialérgico - (138x188x23 Cm)	NÃO
10515599	Batom Líquido Vult Matte 01	NÃO
10515663	Baterial Recarregável P/ Telefone S/ Fio 600mah 2,4v Genérico	NÃO
10515674	Colchão Casal Queen Verticoil Smart Preto Sistema C/ Antifungo E Antialérgico - (158x198x23 Cm)	NÃO
10515742	Rack Em Madeira Maciça Com 2 Gavetas Fort Jones - Castanho Canela	NÃO
10515777	Barzinho Campbell 100 Mdf Com Rodízios E Porta Garrafa - Preto Arizona	NÃO
10515789	Colchão Solteiro Padrão Verticoil Smart Preto Sistema c/ Antifungo e Antialérgico - (88x188x23 cm)	NÃO
10515808	Pilha Tamanho N 1,5v 900mah Shrink Goldpeony	NÃO
10515990	Colchão Solteiro Verticoil Smart Preto Sistema c/ Antifungo e Antialérgico - (78x188x23 cm)	NÃO
10516031	Capa De Silicone De Transparente Para Iphone 6 Plus	SIM
10516046	Kit Violão Elétrico Strinberg Aw53   Caixa Lx40  Capa  Acessórios - Preto	NÃO
10516199	Capa Transparente Para Lg G3	SIM
10516219	Carga De Fumaça Com 1 Litro Dragon Neutro Laserled	NÃO
10516782	Capa Transparente Para Microsoft Lumia 435	NÃO
10517017	Kit Escova Progressiva Natu Hair Skafe 350g	NÃO
10517578	Refil Para Toner Samsung Ml 3710 | Scx 5637 250g	NÃO
10517625	Refil De Toner Para Brother Tn 350  | Hl 2040 100g	NÃO
10517649	Kit 4 Tintas Para Lexmark Universal Aton Black 500ml Cyan Magenta Yellow 100 Ml	NÃO
10517837	Refil De Toner E Chip Para Xerox 3428 | 3428dn 200g	NÃO
10518120	Adaptador DVI Fêmea x HDMI Macho - Genérico	NÃO
10518681	Esmerilhadeira Angular 4.1/2? Gws 6-115 Professional	NÃO
10518883	Capa Galaxy S3 - Mapa Middle Earth / Terra Média - O Hobbit	SIM
10519710	Celular Blu Samba Jr Q53 Prata Dual Chip Silver	SIM
10522304	Carregador Veicular Combo - Carregador  Power Bank E Lanterna (Cor Preta)	NÃO
10522654	Relax Salon Line Guanidina Manga Medios Ou Finos 218g	NÃO
10522781	Shampoo Infantil Acqua Kids Cabelos Cacheados 250ml	NÃO
10522785	Shampoo Infantil Acqua Kids Maçã E Camomila 250ml	NÃO
10522788	Shampoo Infantil Acqua Kids Uva E Aloe Vera 250ml	NÃO
10522939	Shampoo Lorys Kids Blue Shake 500ml	NÃO
10522943	Shampoo Lorys Kids Red Shake 500ml	NÃO
10523291	Estêncil Para Pintura Simples 10x30 Fundo Do Mar Ii - Opa206 - Opa	NÃO
10523567	Perfume Ange Ou Deacute.Mon Le Parfum Amp. Son A	NÃO
10523569	Perfume Royal Marina Turquoise Edp Feminino 100ml	NÃO
10523624	Capa Rígida Para Máquina Fotográfica - Cinza	NÃO
10523626	Capa Rígida Para Máquina Fotográfica - Rosa	NÃO
10523824	Capa Rígida Para Máquina Fotográfica - Verde	NÃO
10523828	Capa Rígida Para Máquina Fotográfica - Azul	NÃO
10524313	Mini Massageador Supermedy Com Usb Preto	NÃO
10524314	Mini Massageador Supermedy Com Usb Azul	NÃO
10524344	Repetidor De Celular 1800mhz Prorc-1820 Proeletronic	SIM
10524367	Repetidor De Celular 900mhz Prorc-9020 Proeletronic	SIM
10525858	Shampoo Clear Men Anti Caspa Controle De Coceira 200ml	NÃO
10526732	Cômoda Lila Branco	NÃO
10527136	Carregador De Bateria 127v Cbv1600 Amarelo Vonder	NÃO
10527348	Carimbo Em Borracha Com Madeira Flor Catavento 003pri	NÃO
10527379	Violão Canhoto Elétrico Aço Natural Dallas Tuner Tagima	NÃO
10528012	Capa Lg L5 Ii Preta Tpu	SIM
10528028	Capa Lg L5 Ii Transparente Tpu	SIM
10529052	Capa Samsung Galaxy Win Duos I8552 Preta	SIM
10529083	Mirror Cast Multilaser Au906 - Espelhamento De Tela Do Smartphone Ios Ou Android	SIM
10529870	Capa Alumínio Para Galaxy Siii, Prata	SIM
10529884	Capa Samsung Galaxy Win Duos I8552 Rosa	SIM
10530047	Estêncil Para Pintura Simples 10x30 Pimentas - Opa116 - Opa	NÃO
10530104	Capa Samsung Galaxy S4 Mini Rosa	SIM
10530124	Capa Alumínio Para Galaxy Siii, Rosa	SIM
10530757	Capa Lg L4 Ii - Tpu Branca	SIM
10531096	Capa Lg L1 - Tpu Amarela	SIM
10531104	Capa Samsung Galaxy Win Duos Preta	SIM
10531129	Capa Lg L4 Ii - Tpu Rosa	SIM
10531159	Capa Lg L1 Tpu Transparente	SIM
10531165	Capa Lg L1 Tpu Rosa	SIM
10531171	Capa Flip Cover Branca - Samsung Galaxy Siii Mini	SIM
10531181	Jean Paul Gaultier Le Male Edt	NÃO
10531606	Carregador Veicular Combo Power Bank E Lanterna Cor Roxo	NÃO
10531915	Capa Samsung Pocket Neo S5310 Tpu Azul	SIM
10532791	Carregador Veicular Combo - Veicular Power Bank E Lanterna Cor Branco	NÃO
10532846	Carregador Veicular Combo - Veicular Power Bank E Lanterna. Cor Branco	NÃO
10532854	Carregador Veicular Combo - Veicular Power Bank E Lanterna. Cor Preto	NÃO
10533751	Capa Transparente Para Motorola Moto X 2 Geração	SIM
10534201	Capa Samsung Pocket Neo Tpu Preto	SIM
10534440	Capa De Silicone Fumê Para Nokia 520	NÃO
10535095	Capa Preta Para Microsoft Lumia 535	NÃO
10535187	Capa Samsung Pocket Neo Tpu Rosa	SIM
10535189	Capa Samsung Pocket Neo Tpu Transparente	SIM
10535190	Capa Samsung Pocket Neo S5310 TPU Vermelho	SIM
10536342	Capa Samsung Pocket Neo Tpu Branco	SIM
10537296	Capa Samsung Tab 3 7.0 T210 Tpu Rosa	SIM
10537322	Capa Motorola Moto G TPU Transparente	SIM
10538240	Capa Samsung Galaxy Ace 3 Flip Azul	SIM
10538528	Capa De Silicone Fumê Para Nokia 630	NÃO
10539110	Capa Samsung Galaxy Ace 3 SII Duos Tv TPU Rosa	SIM
10539415	Capa Samsung Galaxy Ace 3 SII Duos Tv TPU Azul	SIM
10539823	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - Cv12	SIM
10539869	Tinta Color Keune 60ml - Cores   6.38 -  Louro Escuro Avelã  6.38 -  Louro Escuro Avelã  6.38 -  Louro Escuro Avelã	NÃO
10540000	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - At75	SIM
10540095	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - Pe17	SIM
10540120	Capa Personalizada Exclusiva Motorola Moto G3 3ª Geração - Tx55	SIM
10540860	Cômoda Com 5 Gavetas S725 Kappesberg Branco	NÃO
10541126	Cooler Ventilador 80x80 X25mm P/Placa Sleeve 3p Evercool	NÃO
10541884	Kit Shampoo + Condicionador Niely Gold Pós Química	NÃO
10542004	Bloco de Encaixe Bateria Antiaérea 226 peças Xalingo	NÃO
10542006	Blocos De Encaixe - Corrida Maluca - Sem Limites - 59 Peças - Xalingo	NÃO
10542013	Blocos de Encaixe Salão de Beleza 91 Peças - Xalingo	NÃO
10542092	Máscara Eico Fios De Ouro 240g	NÃO
10542324	Shampoo Capicilin Redutor De Volume Disciplinante 250ml	NÃO
10542327	Shampoo Anti Caspa Clear Men Ice Cool Menthol 200ml	NÃO
10542332	Shampoo Dove Óleo Nutrição 200ml	NÃO
10542369	Shampoo Dove Men  Care Limpeza Refrescante 200ml	NÃO
10542393	Shampoo Dove Reconstrução Completa 200ml	NÃO
10542416	Shampoo Anti Caspa Clear Women Crescimento E Força 200Ml	NÃO
10542446	Shampoo Baby Gotas de Brilho 200ml - Johnson & Johnson	NÃO
10543402	Wella Professionals Color Touch Pure Naturals 4/0 Castanho Médio 60g	NÃO
10543603	Capa Silicone Transparente Para Samsung Galaxy S5 Duos  - Underbody	SIM
10544056	Capa De Silicone Fumê Para Samsung Galaxy Alpha	SIM
10546526	Capa Lg G2 Tpu Preto	SIM
10546532	Capa Lg G2 Tpu Branco	SIM
10546566	Capa Lg G2 Tpu Rosa	SIM
10546797	Capa Transparente Para Asus Zenfone 5	SIM
10546861	Capa Samsung Galaxy Win Duos Ultra Slim Azul	SIM
10546864	Capa Samsung Galaxy Win Duos Ultra Slim Cinza	SIM
10546901	Capa Samsung Galaxy Win Duos Ultra Slim Transparente	SIM
10546904	Capa Samsung Galaxy Win Duos Ultra Slim Rosa	SIM
10546923	Capa Samsung Galaxy Win Duos Ultra Slim Verde	SIM
10547514	Bumper Motorola Moto G Branca	SIM
10547893	Capa Samsung Galaxy Win Duos Ultra Slim Vermelha	SIM
10548357	Bumper Samsung Galaxy S5 Azul	SIM
10548926	Capa Lg L70 Tpu Branca	SIM
10553279	Bracadeira Samsung Galaxy Alpha	SIM
10553283	Bracadeira Iphone 4	NÃO
10553333	Bracadeira Samsung Galaxy A3	SIM
10553352	Bracadeira Lg L90	NÃO
10553363	Bracadeira Iphone 5	NÃO
10553429	Bracadeira Iphone 5c	NÃO
10553827	Relé Temporizador De Vidros Elétricos	NÃO
10553848	Tsa 060011 Boias Tubularanjaes Uno, Premio, Elba, Fior	NÃO
10553872	Sensor De Pressão  Delphi Blazuler, Corsa, Ipanema,	NÃO
10553879	Bobina Do Distribuidor  Delphi Ipanema, Kadett, Mo	NÃO
10553880	Tampa Do Distribuidor  Delphi Ipanema, Kadett, Mon	NÃO
10553891	Regulador De Voltagem 853-14v	NÃO
10553921	Tsa 060002 Boias Tubularanjaes Tempra	NÃO
10553971	Bracadeira Motorola Moto E	SIM
10554011	Filtro De Combustivel Wega  Airtrek	NÃO
10554044	Sensor Temperatura Ar Iguaçu Golf, Kombi, Passat V	NÃO
10554045	Sensor Temperatura Ar Iguaçu Clio, Laguna, Megane,	NÃO
10554047	Sensor Temperatura Ar Iguaçu Pontiac (Usa)	NÃO
10554057	Regulador De Voltagem 063 - 14v Bmw 74i 4.4l, 75i	NÃO
10554063	146sp280h Correia Dentada Dayco, Pt Cruiser	NÃO
10554068	Placa De Diodos  Honda Toyota Hilux Pit Bull Acura	NÃO
10554097	Sensor De Pressão  Delphi Astra, Blazuler, S10, Vect	NÃO
10554099	Válvula Elétrica Do Canister (Ccp)  Delphi Corsa	NÃO
10554102	Sensor De Posição Da Borboleta  Delphi Celta, Cors	NÃO
10554108	Sensor Temperatura Ar Iguaçu Blazuler, S10, Silverad	NÃO
10554111	Sensor Temperatura Ar Iguaçu Chrysler, Dodge, Pont	NÃO
10554132	Filtro De Oleo Wega  Serie 1 118i, Serie 1 120i, S	NÃO
10554154	Bracadeira Motorola Moto X	SIM
10554175	Sensor De Pressão  Delphi Kadett, Vectra, Accent	NÃO
10554196	Bico Injetor  Delphi Doblo, Idea, Palio, Punto, Si	NÃO
10554198	Regulador De Voltagem 784 - 14v	NÃO
10554199	Regulador De Voltagem 232 - 14v Bmw 3, 5, Z3, X5	NÃO
10554205	Regulador De Voltagem 789 - 14v	NÃO
10554218	Sensor Temperatura Painel Iguaçu 26-220, 26-300, 4	NÃO
10554234	Placa De Diodos  Mitsubishi Pajero 3.2	NÃO
10554242	Placa De Diodos  Ford Focus I, Mondeo, Ecosport	NÃO
10554245	Regulador De Voltagem 343 - 14v	NÃO
10554246	Regulador De Voltagem 472 - 14v	NÃO
10554249	Regulador De Voltagem 809-14v	NÃO
10554251	Regulador De Voltagem 856 - 14v	NÃO
10554252	Regulador De Voltagem 878 - 14v	NÃO
10554254	Regulador De Voltagem 858-14v	NÃO
10554268	Sensor Maf - 7168 - Mte-Thomson	NÃO
10554300	Sensor Temperatura Ar Iguaçu Escort Hatch, Escort	NÃO
10554359	Fita Isolante Preta Com Cola	NÃO
10554420	Placa De Diodos  Gm Omega Australiano 3.8 V6, Kia	NÃO
10554467	Filtro De Combustivel Wega  Camry, Corolla, Coroll	NÃO
10554484	Bracadeira Para Moto G	SIM
10554506	Bracadeira Samsung Galaxy S4 Mini	SIM
10554536	Capa iPhone 6 Plus TPU Branco	SIM
10554547	Combo 3 + 2 garras longas Espetoflex - Espeto giratório movido a pilha.	NÃO
10554559	Capa Motorola Moto G2 TPU Preto	SIM
10554571	Bracadeira Sony Xperia Z3 Compact - Underbody	SIM
10554578	Capa Motorola Moto G2 TPU Rosa	SIM
10554582	Capa iPhone 6 Plus TPU Preto	SIM
10554703	Capa Iphone 6 Plus Cartoon Rosa	SIM
10554907	Película de vidro ultra temperado Asus Zenfone 5 A501	SIM
10554911	Película De Vidro Temperada Motorola Moto G 3 Geração	SIM
10555052	Película De Vidro Ultra Temperado Motorola Moto G 2014	SIM
10555092	Capa Samsung Galaxy Core Plus Tv Pc Couro Branco	SIM
10555104	Capa Samsung Galaxy Core Plus Tv Pc Couro Preto	SIM
10555135	Película De Vidro Ultra Temperado Motorola Moto X Style	SIM
10555242	Película De Vidro Ultra Temperado Samsung Galaxy Grand Prime G530	SIM
10555253	Schwarzkopf Osis Magic Finish Sérum 50ml	NÃO
10555284	Película de vidro ultra temperado iPhone 5, 5s, 5c	NÃO
10555460	Capa Lg L40 Pc Couro Preto	SIM
10555462	Capa Samsung Galaxy S5 Mini Pc Couro Branco	SIM
10555464	Película De Vidro Ultra Temperado Lg L70	NÃO
10555477	Capa Motorola Moto G Pc Couro Preto	SIM
10555501	Capa Lg L70 Pc Couro Preto	SIM
10555517	Película De Vidro Ultra Temperado Motorola Moto X 2ª Geração	SIM
10555560	Película De Vidro Ultra Temperado Lg G3 Stylus	NÃO
10555760	Película De Vidro Ultra Temperado Lg L Prime	SIM
10555786	Película De Vidro Ultra Temperado Sony Xperia Z3	SIM
10556101	Interface Celular Intelbras Quad Band Central Telefonica Itc 4100	SIM
10556111	Bumper Iphone 6 Branco	NÃO
10556193	Guardanapo De Papel Folha Simples 32,5 X 32,5cm Pacote Com 50 Unidades Santepel	NÃO
10556218	Canudo De Papel Bambu Com 20 Unidades Bicão	NÃO
10556222	Palito De Dente Embalado Um A Um Com 2000 Unidades Aurea	NÃO
10556233	Corante Líquido Amarelo Damasco Com 10ml Mix	NÃO
10556262	Guardanapo De Papel Roxo Folha Simples 38 X 38cm Pacote Com 50 Unidades Soft Touch	NÃO
10556315	Canudo De Papel Branco Com Listra Azul Royal Com 20 Unidades Bicão	NÃO
10556362	Clips 8/0 500g 180 Un - Bacchi	NÃO
10556372	Kit Forminha Poa Rosa Com 24 Unidades Decorplastic	NÃO
10556383	Bandeja De Acrílico 330 X 390mm Três Triângulos	NÃO
10556390	Espeto De Madeira Para Churrasco De 250mm Com 100 Unidades Gaboradi	NÃO
10556404	Pote De Plástico Descartável Para Alimentos Retangular Com Tampa 250ml Com 24 Unidades Prafesta	NÃO
10556422	Cremeira Wave Vermelha 350ml Ou	NÃO
10556457	Clips Galvanizados Ref.2 500G. Bacchi	NÃO
10556460	Espeto De Acrílico Para Petisco Coloridos Com 50 Unidades Plastilânia	NÃO
10556469	Caixa Térmica De Isopor Com Capacidade De 3 Litros Isoterm	NÃO
10556504	Mexedor Para Café Branco Com 500 Unidades Plastfood	NÃO
10556513	Grampo Cobreado 26/6 Com 1000 Unidades Bacchi	NÃO
10556516	Guardanapo De Papel Folha Simples 32,5 X 32,5cm Fardo Com 600 Unidades Santepel	NÃO
10556645	Papel Para Bala De Coco Rococo Sortido Com 48 Unidades Maxi Paper Fest	NÃO
10556647	Aroma Baunilha Com 30ml Mix	NÃO
10556681	Espeto De Bambu Com 15cm X 2,5mm Com 100 Unidades L.Seki	NÃO
10556694	Papel Para Bala De Coco Rococo Laranja Com 48 Unidades Maxi Paper Fest	NÃO
10556707	Tampa De Plástico Ts-100 Para Pote 100ml Com 50 Unidades Branco Copobras	NÃO
10556717	Mexedor Para Café Colorido Com 500 Unidades Plastfood	NÃO
